Code RNCP/RS,Type de répertoire,Intitulé,Certificateurs,Niveau de qualification,Abrégé de diplôme public,Code(s) NSF,Code(s) ROME,Formacode(s),Statut,Date d'échéance de l'enregistrement,Ouverture à l'apprentissage,Ancienne(s) fiche(s),Nouvelle(s) fiche(s),Code,Metiers,Categorie_x,Lettre RIASEC Principale,Lettre RIASEC Secondaire,Lettre RIASEC tertiaire,Categorie_y,SIRET,code UAI,n° SIRET,type d'établissement,nom,statut,adresse,CP,commune,téléphone,académie,région,longitude (X),latitude (Y),journées portes ouvertes,URL et ID Onisep,Niveau attendu
RNCP35788,RNCP,"Titre ingénieur - ingénieur diplômé de l’Ecole Supérieure d’Ingénieurs en Agroalimentaire de Bretagne atlantique de l’université de Brest, spécialité microbiologie et sécurité sanitaire",UNIVERSITE BREST BRETAGNE OCCIDENTALE (UBO) - 19290346600014,Niveau 7,Titre ingénieur,"221r : Contrôle de qualité alimentaire, 221 : Agro-alimentaire, alimentation, cuisine, 118 : Sciences de la vie","H1502 : Management et ingénierie qualité industrielle, H1402 : Management et ingénierie méthodes et industrialisation, H1302 : Management et ingénierie Hygiène Sécurité Environnement -HSE- industriels, H1206 : Management et ingénierie études, recherche et développement industriel, H2502 : Management et ingénierie de production","12026 : Microbiologie, 21570 : Qualité sécurité agroalimentaire, 32062 : Recherche développement, 15099 : Résolution problème",Active,2026-08-31,Oui,"RNCP26580 - Titre ingénieur - Ingénieur diplômé de l’École supérieure d’ingénieurs en agroalimentaire de Bretagne atlantique de l’université de Brest, spécialité microbiologie et qualité.",,H1502,Responsable qualité en industrie,J'ai l'âme d'un chef / d'une cheffe,E,S,C,Normes,19290346600014,0290346U,19290346600014,Centre de formation d'apprentis,Service universitaire de formation continue et d'alternance,public,20 avenue Victor Le Gorgeu,29238,Brest,02 98 01 63 32,Rennes,Bretagne,-4.5012041,48.401239,le 01/02/2025 voir https://www.univ-brest.fr/fr/page/portes-ouvertes,https://www.onisep.fr/http/redirection/etablissement/slug/ENS.22735,Bac +3
RNCP35789,RNCP,"Titre ingénieur - Ingénieur diplômé de l’Ecole Supérieure d’Ingénieurs en Agroalimentaire de Bretagne atlantique de l’Université de Brest, spécialité Agroalimentaire",UNIVERSITE BREST BRETAGNE OCCIDENTALE (UBO) - 19290346600014,Niveau 7,Titre ingénieur,"221r : Contrôle de qualité alimentaire, 221p : Gestion de production dans les industries agro-alimentaires, 221 : Agro-alimentaire, alimentation, cuisine","H1502 : Management et ingénierie qualité industrielle, H1402 : Management et ingénierie méthodes et industrialisation, H1302 : Management et ingénierie Hygiène Sécurité Environnement -HSE- industriels, H1206 : Management et ingénierie études, recherche et développement industriel, H2502 : Management et ingénierie de production","21554 : Agroalimentaire, 32062 : Recherche développement, 15099 : Résolution problème",Active,2026-07-31,Oui,"RNCP26595 - Titre ingénieur - Ingénieur diplômé de l’École supérieure d'ingénieurs en agroalimentaire de Bretagne atlantique de l'université de Brest, spécialité procédés industriels, en partenariat avec l'IFRIA ",,H1502,Responsable qualité en industrie,J'ai l'âme d'un chef / d'une cheffe,E,S,C,Normes,19290346600014,0290346U,19290346600014,Centre de formation d'apprentis,Service universitaire de formation continue et d'alternance,public,20 avenue Victor Le Gorgeu,29238,Brest,02 98 01 63 32,Rennes,Bretagne,-4.5012041,48.401239,le 01/02/2025 voir https://www.univ-brest.fr/fr/page/portes-ouvertes,https://www.onisep.fr/http/redirection/etablissement/slug/ENS.22735,Bac +3
RNCP35794,RNCP,"Titre ingénieur - ingénieur diplômé de l'Institut national des sciences appliquées de Lyon, spécialité matériaux",INSTITUT NATIONAL SCIENCES APPLIQUEES LYON - 19690192000013,Niveau 7,Titre ingénieur,"116f : Chimie des matériaux et des métaux ; Chimie des processus industriels ; Chimie des produits alimentaires, 115f : Physique appliquée aux processus industriels ; Physique des matériaux ; Mesures physiques appliquées au contrôle industriel ; Sciences ","H2502 : Management et ingénierie de production, H1102 : Management et ingénierie d''affaires, H1501 : Direction de laboratoire d''analyse industrielle, H1206 : Management et ingénierie études, recherche et développement industriel","23054 : Travail matériau, 22854 : Matériau produit chimique, 32062 : Recherche développement, 15099 : Résolution problème",Active,2025-08-31,Non,"RNCP17825 - Titre ingénieur - Ingénieur diplômé de l’Institut national des sciences appliquées de Lyon, spécialité sciences et génie des Matériaux",,H2502,Responsable d'unité de production industrielle,"J'ai envie de créer, construire, rénover",R,A,I,Industries,19690192000013,0690192J,19690192000013,École d'ingénieurs,Institut national des sciences appliquées de Lyon - site Oyonnax,public,85 rue Henri Becquerel,1100,Bellignat,04 72 43 83 83,Lyon,Auvergne-Rhône-Alpes,5.6293467,46.2418811,,https://www.onisep.fr/http/redirection/etablissement/slug/ENS.21696,Bac +3
RNCP35795,RNCP,"Titre ingénieur - Ingénieur diplômé de l’institut national des sciences appliquées de Rouen, spécialité informatique industrielle",INST NAT SCIENCES APPLIQUEES ROUEN - 19760165100023,Niveau 7,Titre ingénieur,"326 : Informatique, traitement de l'information, réseaux de transmission, 201n : Conception en automatismes et robotique industriels, en informatique industrielle, 250 : Spécialites pluritechnologiques mécanique-electricite","M1805 : Études et développement informatique, H1206 : Management et ingénierie études, recherche et développement industriel, H2502 : Management et ingénierie de production","31058 : Informatique industrielle, 32062 : Recherche développement, 15099 : Résolution problème",Active,2026-08-31,Oui,,,M1805,Développeur / Développeuse informatique,J'ai le souci du détail,C,I,R,Informatique,19760165100023,0760165S,19760165100023,École d'ingénieurs,Institut national des sciences appliquées de Rouen Normandie - site de Rouen,public,685 avenue de l'université,76801,Saint-Etienne-du-Rouvray,02 32 95 97 00,Normandie,Normandie,1.0663,49.3867,le 01/02/2025 de 10h00 à 17h00,https://www.onisep.fr/http/redirection/etablissement/slug/ENS.7646,Bac +3
RNCP35797,RNCP,"Titre ingénieur - Ingénieur diplômé de l’école nationale supérieure de Bretagne sud (ENSIBS), spécialité génie industriel",UNIVERSITE DE BRETAGNE SUD (UBS) - ENSIBS LORIENT - 19561718800485,Niveau 7,Titre ingénieur,200 : Technologies industrielles fondamentales,"H1401 : Management et ingénierie gestion industrielle et logistique, H1302 : Management et ingénierie Hygiène Sécurité Environnement -HSE- industriels, M1402 : Conseil en organisation et management d''entreprise, H1206 : Management et ingénierie études, recherche et développement industriel, H2502 : Management et ingénierie de production","31654 : Génie industriel, 32062 : Recherche développement, 15099 : Résolution problème",Active,2026-08-31,Oui,"RNCP14043 - Titre ingénieur - Ingénieur diplômé de l’Ecole Nationale Supérieure d’Ingénieurs de Bretagne-Sud de l'université de Bretagne-Sud, Spécialité : Génie industriel.",,H1401,Responsable ordonnancement-lancement-planification en industrie,J'ai le sens des affaires,E,C,S,Industries,19561718800485,0561890A,19561718800485,École d'ingénieurs,Ecole nationale supérieure d'ingénieurs de Bretagne Sud - site de Lorient,public,17 boulevard Flandres-Dunkerque,56321,Lorient,02 97 88 05 59,Rennes,Bretagne,-3.3933,47.7472,le 31/01/2025 de 17h00 à 20h00 | le 01/02/2025 de 09h00 à 17h00,https://www.onisep.fr/http/redirection/etablissement/slug/ENS.15638,Bac +3
RNCP35799,RNCP,"Titre ingénieur - Ingénieur diplôme de l’école nationale supérieure de Bretagne sud (ENSIBS), spécialité : Sécurité des systèmes d'information ",UNIVERSITE DE BRETAGNE SUD (UBS) - ENSIBS LORIENT - 19561718800485,Niveau 7,Titre ingénieur,"326r : Assistance informatique, maintenance de logiciels et réseaux, 326n : Analyse informatique, conception d'architecture de réseaux, 326 : Informatique, traitement de l'information, réseaux de transmission","M1802 : Expertise et support en systèmes d''information, M1810 : Production et exploitation de systèmes d''information, M1801 : Administration de systèmes d''information, M1805 : Études et développement informatique, M1806 : Conseil et maîtrise d''ouvrage en systèmes d''information","31006 : Sécurité informatique, 24231 : Réseau informatique, 31008 : Système information",Active,2026-08-31,Oui,"RNCP16311 - Titre ingénieur - Ingénieur diplômé de l’École nationale supérieure d’ingénieurs de Bretagne Sud, spécialité sécurité des systèmes d'information, en partenariat avec l'ITII Bretagne _x000D_
_x000D_
",,M1802,Expert / Experte systèmes et réseaux informatiques,J'ai le souci du détail,C,I,R,Informatique,19561718800485,0561890A,19561718800485,École d'ingénieurs,Ecole nationale supérieure d'ingénieurs de Bretagne Sud - site de Lorient,public,17 boulevard Flandres-Dunkerque,56321,Lorient,02 97 88 05 59,Rennes,Bretagne,-3.3933,47.7472,le 31/01/2025 de 17h00 à 20h00 | le 01/02/2025 de 09h00 à 17h00,https://www.onisep.fr/http/redirection/etablissement/slug/ENS.15638,Bac +3
RNCP35810,RNCP,"Titre ingénieur - Ingénieur diplômé de l’École d’ingénieurs SIGMA Clermont de l’institut national polytechnique Clermont Auvergne, spécialité mécanique",CLERMONT AUVERGNE INP - 13002191800011,Niveau 7,Titre ingénieur,"200 : Technologies industrielles fondamentales, 251 : Mécanique générale et de précision, usinage, 110 : Spécialités pluri-scientifiques","H1502 : Management et ingénierie qualité industrielle, H1401 : Management et ingénierie gestion industrielle et logistique, H1402 : Management et ingénierie méthodes et industrialisation, H1102 : Management et ingénierie d''affaires, H1206 : Management et ingénierie études, recherche et développement industriel","23554 : Mécanique théorique, 24454 : Automatisme informatique industrielle, 32062 : Recherche développement, 15099 : Résolution problème",Active,2025-08-31,Non,,,H1502,Responsable qualité en industrie,J'ai l'âme d'un chef / d'une cheffe,E,S,C,Normes,13002191800011,0632033T,13002191800011,Institut national polytechnique,Clermont Auvergne INP,public,27 rue Roche Genès,63170,Aubière,04 73 28 80 00,Clermont-Ferrand,Auvergne-Rhône-Alpes,3.1169414520264,45.758421519205,,https://www.onisep.fr/http/redirection/etablissement/slug/ENS.22199,Bac +3
RNCP35811,RNCP,"Titre ingénieur - Ingénieur diplômé de l’École d’ingénieurs SIGMA Clermont de l’institut national polytechnique Clermont Auvergne, spécialité chimie",CLERMONT AUVERGNE INP - 13002191800011,Niveau 7,Titre ingénieur,"116g : Chimie de l'eau et de l'environnement, chimie de la santé, 116 : Chimie, 111f : Sciences des matériaux, physique-chimie des procédés industriels","H1502 : Management et ingénierie qualité industrielle, H1302 : Management et ingénierie Hygiène Sécurité Environnement -HSE- industriels, H1206 : Management et ingénierie études, recherche et développement industriel, H2502 : Management et ingénierie de production","11554 : Chimie, 31608 : Génie procédés, 32062 : Recherche développement, 15099 : Résolution problème",Active,2025-08-31,Non,"RNCP4107 - Titre ingénieur - Ingénieur diplômé de l'Ecole Nationale Supérieure de Chimie de Clermont-Ferrand (ENSCCF)    _x000D_
",,H1502,Responsable qualité en industrie,J'ai l'âme d'un chef / d'une cheffe,E,S,C,Normes,13002191800011,0632033T,13002191800011,Institut national polytechnique,Clermont Auvergne INP,public,27 rue Roche Genès,63170,Aubière,04 73 28 80 00,Clermont-Ferrand,Auvergne-Rhône-Alpes,3.1169414520264,45.758421519205,,https://www.onisep.fr/http/redirection/etablissement/slug/ENS.22199,Bac +3
RNCP35818,RNCP,DipViGrM - Programme Grande Ecole EDHEC,"ASSOCIATION EDHEC BUSINESS SCHOOL - 78370706000068, MINISTERE DE L'ENSEIGNEMENT SUPERIEUR ET DE LA RECHERCHE - 11004401300040",Niveau 7,DipViGrM,"313 : Finances, banque, assurances, immobilier, 310 : Spécialités plurivalentes des échanges et de la gestion, 128 : Droit, sciences politiques","M1201 : Analyse et ingénierie financière, M1205 : Direction administrative et financière, M1301 : Direction de grande entreprise ou d''établissement public, M1402 : Conseil en organisation et management d''entreprise, M1302 : Direction de petite ou moyenne entreprise","34254 : Commerce international, 32145 : Management transversal, 32006 : Gestion entreprise internationale, 32654 : Gestion financière comptabilité, 34052 : Marketing",Active,2026-08-31,Oui,RNCP25332 - DipViGrM - Diplôme Grande Ecole EDHEC,,M1201,Analyste Financier / Financière,J'ai le souci du détail,C,I,R,Finance,78370706000068,0590350K,78370706000068,Grande école de commerce,EDHEC Business School,privé reconnu par l'Etat,24 avenue Gustave Delory,59057,Roubaix,03 20 15 45 00,Lille,Hauts-de-France,3.167,50.6734,le 25/01/2025 de 09h30 à 16h30 (inscription obligatoire) voir https://www.edhec.edu/fr/agenda/journee-portes-ouvertes-campus-de-lille-6,https://www.onisep.fr/http/redirection/etablissement/slug/ENS.15394,Bac +3
RNCP35831,RNCP,"Titre ingénieur - Ingénieur diplômé de l'Ecole Nationale Supérieure des Mines de Saint-Etienne de l'institut Mines-Telecom, spécialité Systèmes Electroniques Embarqués",INSTITUT MINES TELECOM - ECOLE NATIONALE SUPERIEURE DES MINES SAINT ETIENNE - 18009202500105,Niveau 7,Titre ingénieur,"255 : Electricite, électronique, 326 : Informatique, traitement de l'information, réseaux de transmission, 201 : Technologies de commandes des transformations industrielles","H1402 : Management et ingénierie méthodes et industrialisation, M1805 : Études et développement informatique, H1209 : Intervention technique en études et développement électronique, H1206 : Management et ingénierie études, recherche et développement industriel, H1101 : Assistance et support technique client","24346 : Électronique embarquée, 32062 : Recherche développement, 15099 : Résolution problème",Active,2025-09-30,Oui,,,H1402,Ingénieur / Ingénieure méthodes et process,J'aime faire des découvertes,I,A,R,Industries,18009202500105,0420094Z,18009202500105,École d'ingénieurs,Ecole nationale supérieure des mines de Saint-Etienne - site de Saint-Etienne,public,158 cours Fauriel,42023,Saint-Etienne,04 77 42 01 23,Lyon,Auvergne-Rhône-Alpes,4.40983,45.4218,,https://www.onisep.fr/http/redirection/etablissement/slug/ENS.9586,Bac +3
RNCP35833,RNCP,DipViGrM - Diplôme Supérieur en Finance des Marchés et des Entreprises,"ASSOCIATION EDHEC BUSINESS SCHOOL - 78370706000068, MINISTERE DE L'ENSEIGNEMENT SUPERIEUR ET DE LA RECHERCHE - 11004401300040",Niveau 7,DipViGrM,"313 : Finances, banque, assurances, immobilier","C1303 : Gestion de portefeuilles sur les marchés financiers, M1202 : Audit et contrôle comptables et financiers, C1204 : Conception et expertise produits bancaires et financiers, M1201 : Analyse et ingénierie financière, M1205 : Direction administrative et financière","41003 : Gestion portefeuille, 41077 : Gestion risque banque assurance, 41070 : Gestion exploitation banque, 41023 : Marché financier, 46315 : Communication financière",Active,2026-08-31,Non,,,C1303,Gérant / Gérante de portefeuille financier,J'ai le sens des affaires,E,C,S,Finance,78370706000068,0590350K,78370706000068,Grande école de commerce,EDHEC Business School,privé reconnu par l'Etat,24 avenue Gustave Delory,59057,Roubaix,03 20 15 45 00,Lille,Hauts-de-France,3.167,50.6734,le 25/01/2025 de 09h30 à 16h30 (inscription obligatoire) voir https://www.edhec.edu/fr/agenda/journee-portes-ouvertes-campus-de-lille-6,https://www.onisep.fr/http/redirection/etablissement/slug/ENS.15394,Bac +3
